RequestId,prompt_len,output_len,app,inputmeanapp,input99app,outputmeanapp,output99app,sysmeanapp,sys99app,llmcalls,syslen,llmcalls_made
1581,50,50,2,50,50,50,50,50,50,1,50,1
1582,50,50,2,50,50,50,50,50,50,1,50,1
1583,50,50,2,50,50,50,50,50,50,1,50,1
1584,50,50,2,50,50,50,50,50,50,1,50,1
1585,50,50,2,50,50,50,50,50,50,1,50,1
1586,50,50,2,50,50,50,50,50,50,1,50,1
1587,50,50,2,50,50,50,50,50,50,1,50,1
1588,50,50,2,50,50,50,50,50,50,1,50,1
1589,50,50,2,50,50,50,50,50,50,1,50,1
1590,50,50,2,50,50,50,50,50,50,1,50,1
1591,50,50,2,50,50,50,50,50,50,1,50,1
1592,50,50,2,50,50,50,50,50,50,1,50,1
1593,50,50,2,50,50,50,50,50,50,1,50,1
1594,50,50,2,50,50,50,50,50,50,1,50,1
1595,50,50,2,50,50,50,50,50,50,1,50,1
1596,50,50,2,50,50,50,50,50,50,1,50,1
1597,50,50,2,50,50,50,50,50,50,1,50,1
1598,50,50,2,50,50,50,50,50,50,1,50,1
1599,50,50,2,50,50,50,50,50,50,1,50,1
1600,50,50,2,50,50,50,50,50,50,1,50,1
1601,50,50,2,50,50,50,50,50,50,1,50,1
1602,50,50,2,50,50,50,50,50,50,1,50,1
1603,50,50,2,50,50,50,50,50,50,1,50,1
1604,50,50,2,50,50,50,50,50,50,1,50,1
1605,50,50,2,50,50,50,50,50,50,1,50,1
1606,50,50,2,50,50,50,50,50,50,1,50,1
1607,50,50,2,50,50,50,50,50,50,1,50,1
1608,50,50,2,50,50,50,50,50,50,1,50,1
1609,50,50,2,50,50,50,50,50,50,1,50,1
1610,50,50,2,50,50,50,50,50,50,1,50,1
1611,50,50,2,50,50,50,50,50,50,1,50,1
1612,50,50,2,50,50,50,50,50,50,1,50,1
1613,50,50,2,50,50,50,50,50,50,1,50,1
1614,50,50,2,50,50,50,50,50,50,1,50,1
1615,50,50,2,50,50,50,50,50,50,1,50,1
1616,50,50,2,50,50,50,50,50,50,1,50,1
1617,50,50,2,50,50,50,50,50,50,1,50,1
1618,50,50,2,50,50,50,50,50,50,1,50,1
1619,50,50,2,50,50,50,50,50,50,1,50,1
1620,50,50,2,50,50,50,50,50,50,1,50,1
1621,50,50,2,50,50,50,50,50,50,1,50,1
1622,50,50,2,50,50,50,50,50,50,1,50,1
1623,50,50,2,50,50,50,50,50,50,1,50,1
1624,50,50,2,50,50,50,50,50,50,1,50,1
1625,50,50,2,50,50,50,50,50,50,1,50,1
1626,50,50,2,50,50,50,50,50,50,1,50,1
1627,50,50,2,50,50,50,50,50,50,1,50,1
1628,50,50,2,50,50,50,50,50,50,1,50,1
1629,50,50,2,50,50,50,50,50,50,1,50,1
1630,50,50,2,50,50,50,50,50,50,1,50,1
1631,50,50,2,50,50,50,50,50,50,1,50,1
1632,50,50,2,50,50,50,50,50,50,1,50,1
1633,50,50,2,50,50,50,50,50,50,1,50,1
1634,50,50,2,50,50,50,50,50,50,1,50,1
1635,50,50,2,50,50,50,50,50,50,1,50,1
1636,50,50,2,50,50,50,50,50,50,1,50,1
1637,50,50,2,50,50,50,50,50,50,1,50,1
1638,50,50,2,50,50,50,50,50,50,1,50,1
1639,50,50,2,50,50,50,50,50,50,1,50,1
1640,50,50,2,50,50,50,50,50,50,1,50,1
1641,50,50,2,50,50,50,50,50,50,1,50,1
1642,50,50,2,50,50,50,50,50,50,1,50,1
1643,50,50,2,50,50,50,50,50,50,1,50,1
1644,50,50,2,50,50,50,50,50,50,1,50,1
1645,50,50,2,50,50,50,50,50,50,1,50,1
1646,50,50,2,50,50,50,50,50,50,1,50,1
1647,50,50,2,50,50,50,50,50,50,1,50,1
1648,50,50,2,50,50,50,50,50,50,1,50,1
1649,50,50,2,50,50,50,50,50,50,1,50,1
1650,50,50,2,50,50,50,50,50,50,1,50,1
1651,50,50,2,50,50,50,50,50,50,1,50,1
1652,50,50,2,50,50,50,50,50,50,1,50,1
1653,50,50,2,50,50,50,50,50,50,1,50,1
1654,50,50,2,50,50,50,50,50,50,1,50,1
1655,50,50,2,50,50,50,50,50,50,1,50,1
1656,50,50,2,50,50,50,50,50,50,1,50,1
1657,50,50,2,50,50,50,50,50,50,1,50,1
1658,50,50,2,50,50,50,50,50,50,1,50,1
1659,50,50,2,50,50,50,50,50,50,1,50,1
1660,50,50,2,50,50,50,50,50,50,1,50,1
1661,50,50,2,50,50,50,50,50,50,1,50,1
1662,50,50,2,50,50,50,50,50,50,1,50,1
1663,50,50,2,50,50,50,50,50,50,1,50,1
1664,50,50,2,50,50,50,50,50,50,1,50,1
1665,50,50,2,50,50,50,50,50,50,1,50,1
1666,50,50,2,50,50,50,50,50,50,1,50,1
1667,50,50,2,50,50,50,50,50,50,1,50,1
1668,50,50,2,50,50,50,50,50,50,1,50,1
1669,50,50,2,50,50,50,50,50,50,1,50,1
1670,50,50,2,50,50,50,50,50,50,1,50,1
1671,50,50,2,50,50,50,50,50,50,1,50,1
1672,50,50,2,50,50,50,50,50,50,1,50,1
1673,50,50,2,50,50,50,50,50,50,1,50,1
1674,50,50,2,50,50,50,50,50,50,1,50,1
1675,50,50,2,50,50,50,50,50,50,1,50,1
1676,50,50,2,50,50,50,50,50,50,1,50,1
1677,50,50,2,50,50,50,50,50,50,1,50,1
1678,50,50,2,50,50,50,50,50,50,1,50,1
1679,50,50,2,50,50,50,50,50,50,1,50,1
1680,50,50,2,50,50,50,50,50,50,1,50,1
1681,50,50,2,50,50,50,50,50,50,1,50,1
1682,50,50,2,50,50,50,50,50,50,1,50,1
1683,50,50,2,50,50,50,50,50,50,1,50,1
1684,50,50,2,50,50,50,50,50,50,1,50,1
1685,50,50,2,50,50,50,50,50,50,1,50,1
1686,50,50,2,50,50,50,50,50,50,1,50,1
1687,50,50,2,50,50,50,50,50,50,1,50,1
1688,50,50,2,50,50,50,50,50,50,1,50,1
1689,50,50,2,50,50,50,50,50,50,1,50,1
1690,50,50,2,50,50,50,50,50,50,1,50,1
1691,50,50,2,50,50,50,50,50,50,1,50,1
1692,50,50,2,50,50,50,50,50,50,1,50,1
1693,50,50,2,50,50,50,50,50,50,1,50,1
1694,50,50,2,50,50,50,50,50,50,1,50,1
1695,50,50,2,50,50,50,50,50,50,1,50,1
1696,50,50,2,50,50,50,50,50,50,1,50,1
1697,50,50,2,50,50,50,50,50,50,1,50,1
1698,50,50,2,50,50,50,50,50,50,1,50,1
1699,50,50,2,50,50,50,50,50,50,1,50,1
1700,50,50,2,50,50,50,50,50,50,1,50,1
1701,50,50,2,50,50,50,50,50,50,1,50,1
1702,50,50,2,50,50,50,50,50,50,1,50,1
1703,50,50,2,50,50,50,50,50,50,1,50,1
1704,50,50,2,50,50,50,50,50,50,1,50,1
1705,50,50,2,50,50,50,50,50,50,1,50,1
1706,50,50,2,50,50,50,50,50,50,1,50,1
1707,50,50,2,50,50,50,50,50,50,1,50,1
1708,50,50,2,50,50,50,50,50,50,1,50,1
1709,50,50,2,50,50,50,50,50,50,1,50,1
1710,50,50,2,50,50,50,50,50,50,1,50,1
1711,50,50,2,50,50,50,50,50,50,1,50,1
1712,50,50,2,50,50,50,50,50,50,1,50,1
1713,50,50,2,50,50,50,50,50,50,1,50,1
1714,50,50,2,50,50,50,50,50,50,1,50,1
1715,50,50,2,50,50,50,50,50,50,1,50,1
1716,50,50,2,50,50,50,50,50,50,1,50,1
1717,50,50,2,50,50,50,50,50,50,1,50,1
1718,50,50,2,50,50,50,50,50,50,1,50,1
1719,50,50,2,50,50,50,50,50,50,1,50,1
1720,50,50,2,50,50,50,50,50,50,1,50,1
1721,50,50,2,50,50,50,50,50,50,1,50,1
1722,50,50,2,50,50,50,50,50,50,1,50,1
1723,50,50,2,50,50,50,50,50,50,1,50,1
1724,50,50,2,50,50,50,50,50,50,1,50,1
1725,50,50,2,50,50,50,50,50,50,1,50,1
1726,50,50,2,50,50,50,50,50,50,1,50,1
1727,50,50,2,50,50,50,50,50,50,1,50,1
1728,50,50,2,50,50,50,50,50,50,1,50,1
1729,50,50,2,50,50,50,50,50,50,1,50,1
1730,50,50,2,50,50,50,50,50,50,1,50,1
1731,50,50,2,50,50,50,50,50,50,1,50,1
1732,50,50,2,50,50,50,50,50,50,1,50,1
1733,50,50,2,50,50,50,50,50,50,1,50,1
1734,50,50,2,50,50,50,50,50,50,1,50,1
1735,50,50,2,50,50,50,50,50,50,1,50,1
1736,50,50,2,50,50,50,50,50,50,1,50,1
1737,50,50,2,50,50,50,50,50,50,1,50,1
1738,50,50,2,50,50,50,50,50,50,1,50,1
1739,50,50,2,50,50,50,50,50,50,1,50,1
1740,50,50,2,50,50,50,50,50,50,1,50,1
1741,50,50,2,50,50,50,50,50,50,1,50,1
1742,50,50,2,50,50,50,50,50,50,1,50,1
1743,50,50,2,50,50,50,50,50,50,1,50,1
1744,50,50,2,50,50,50,50,50,50,1,50,1
1745,50,50,2,50,50,50,50,50,50,1,50,1
1746,50,50,2,50,50,50,50,50,50,1,50,1
1747,50,50,2,50,50,50,50,50,50,1,50,1
1748,50,50,2,50,50,50,50,50,50,1,50,1
1749,50,50,2,50,50,50,50,50,50,1,50,1
1750,50,50,2,50,50,50,50,50,50,1,50,1
1751,50,50,2,50,50,50,50,50,50,1,50,1
1752,50,50,2,50,50,50,50,50,50,1,50,1
1753,50,50,2,50,50,50,50,50,50,1,50,1
1754,50,50,2,50,50,50,50,50,50,1,50,1
1755,50,50,2,50,50,50,50,50,50,1,50,1
1756,50,50,2,50,50,50,50,50,50,1,50,1
1757,50,50,2,50,50,50,50,50,50,1,50,1
1758,50,50,2,50,50,50,50,50,50,1,50,1
1759,50,50,2,50,50,50,50,50,50,1,50,1
1760,50,50,2,50,50,50,50,50,50,1,50,1
1761,50,50,2,50,50,50,50,50,50,1,50,1
1762,50,50,2,50,50,50,50,50,50,1,50,1
1763,50,50,2,50,50,50,50,50,50,1,50,1
1764,50,50,2,50,50,50,50,50,50,1,50,1
1765,50,50,2,50,50,50,50,50,50,1,50,1
1766,50,50,2,50,50,50,50,50,50,1,50,1
1767,50,50,2,50,50,50,50,50,50,1,50,1
1768,50,50,2,50,50,50,50,50,50,1,50,1
1769,50,50,2,50,50,50,50,50,50,1,50,1
1770,50,50,2,50,50,50,50,50,50,1,50,1
1771,50,50,2,50,50,50,50,50,50,1,50,1
1772,50,50,2,50,50,50,50,50,50,1,50,1
1773,50,50,2,50,50,50,50,50,50,1,50,1
1774,50,50,2,50,50,50,50,50,50,1,50,1
1775,50,50,2,50,50,50,50,50,50,1,50,1
1776,50,50,2,50,50,50,50,50,50,1,50,1
1777,50,50,2,50,50,50,50,50,50,1,50,1
1778,50,50,2,50,50,50,50,50,50,1,50,1
1779,50,50,2,50,50,50,50,50,50,1,50,1
1780,50,50,2,50,50,50,50,50,50,1,50,1
1781,50,50,2,50,50,50,50,50,50,1,50,1
1782,50,50,2,50,50,50,50,50,50,1,50,1
1783,50,50,2,50,50,50,50,50,50,1,50,1
1784,50,50,2,50,50,50,50,50,50,1,50,1
1785,50,50,2,50,50,50,50,50,50,1,50,1
1786,50,50,2,50,50,50,50,50,50,1,50,1
1787,50,50,2,50,50,50,50,50,50,1,50,1
1788,50,50,2,50,50,50,50,50,50,1,50,1
1789,50,50,2,50,50,50,50,50,50,1,50,1
1790,50,50,2,50,50,50,50,50,50,1,50,1
1791,50,50,2,50,50,50,50,50,50,1,50,1
1792,50,50,2,50,50,50,50,50,50,1,50,1
1793,50,50,2,50,50,50,50,50,50,1,50,1
1794,50,50,2,50,50,50,50,50,50,1,50,1
1795,50,50,2,50,50,50,50,50,50,1,50,1
1796,50,50,2,50,50,50,50,50,50,1,50,1
1797,50,50,2,50,50,50,50,50,50,1,50,1
1798,50,50,2,50,50,50,50,50,50,1,50,1
1799,50,50,2,50,50,50,50,50,50,1,50,1
1800,50,50,2,50,50,50,50,50,50,1,50,1
1801,50,50,2,50,50,50,50,50,50,1,50,1
1802,50,50,2,50,50,50,50,50,50,1,50,1
1803,50,50,2,50,50,50,50,50,50,1,50,1
1804,50,50,2,50,50,50,50,50,50,1,50,1
1805,50,50,2,50,50,50,50,50,50,1,50,1
1806,50,50,2,50,50,50,50,50,50,1,50,1
1807,50,50,2,50,50,50,50,50,50,1,50,1
1808,50,50,2,50,50,50,50,50,50,1,50,1
1809,50,50,2,50,50,50,50,50,50,1,50,1
1810,50,50,2,50,50,50,50,50,50,1,50,1
1811,50,50,2,50,50,50,50,50,50,1,50,1
1812,50,50,2,50,50,50,50,50,50,1,50,1
1813,50,50,2,50,50,50,50,50,50,1,50,1
1814,50,50,2,50,50,50,50,50,50,1,50,1
1815,50,50,2,50,50,50,50,50,50,1,50,1
1816,50,50,2,50,50,50,50,50,50,1,50,1
1817,50,50,2,50,50,50,50,50,50,1,50,1
1818,50,50,2,50,50,50,50,50,50,1,50,1
1819,50,50,2,50,50,50,50,50,50,1,50,1
1820,50,50,2,50,50,50,50,50,50,1,50,1
1821,50,50,2,50,50,50,50,50,50,1,50,1
1822,50,50,2,50,50,50,50,50,50,1,50,1
1823,50,50,2,50,50,50,50,50,50,1,50,1
1824,50,50,2,50,50,50,50,50,50,1,50,1
1825,50,50,2,50,50,50,50,50,50,1,50,1
1826,50,50,2,50,50,50,50,50,50,1,50,1
1827,50,50,2,50,50,50,50,50,50,1,50,1
1828,50,50,2,50,50,50,50,50,50,1,50,1
1829,50,50,2,50,50,50,50,50,50,1,50,1
1830,50,50,2,50,50,50,50,50,50,1,50,1
1831,50,50,2,50,50,50,50,50,50,1,50,1
1832,50,50,2,50,50,50,50,50,50,1,50,1
1833,50,50,2,50,50,50,50,50,50,1,50,1
1834,50,50,2,50,50,50,50,50,50,1,50,1
1835,50,50,2,50,50,50,50,50,50,1,50,1
1836,50,50,2,50,50,50,50,50,50,1,50,1
1837,50,50,2,50,50,50,50,50,50,1,50,1
1838,50,50,2,50,50,50,50,50,50,1,50,1
1839,50,50,2,50,50,50,50,50,50,1,50,1
1840,50,50,2,50,50,50,50,50,50,1,50,1
1841,50,50,2,50,50,50,50,50,50,1,50,1
1842,50,50,2,50,50,50,50,50,50,1,50,1
1843,50,50,2,50,50,50,50,50,50,1,50,1
1844,50,50,2,50,50,50,50,50,50,1,50,1
1845,50,50,2,50,50,50,50,50,50,1,50,1
1846,50,50,2,50,50,50,50,50,50,1,50,1
1847,50,50,2,50,50,50,50,50,50,1,50,1
1848,50,50,2,50,50,50,50,50,50,1,50,1
1849,50,50,2,50,50,50,50,50,50,1,50,1
1850,50,50,2,50,50,50,50,50,50,1,50,1
1851,50,50,2,50,50,50,50,50,50,1,50,1
1852,50,50,2,50,50,50,50,50,50,1,50,1
1853,50,50,2,50,50,50,50,50,50,1,50,1
1854,50,50,2,50,50,50,50,50,50,1,50,1
1855,50,50,2,50,50,50,50,50,50,1,50,1
1856,50,50,2,50,50,50,50,50,50,1,50,1
1857,50,50,2,50,50,50,50,50,50,1,50,1
1858,50,50,2,50,50,50,50,50,50,1,50,1
1859,50,50,2,50,50,50,50,50,50,1,50,1
1860,50,50,2,50,50,50,50,50,50,1,50,1
1861,50,50,2,50,50,50,50,50,50,1,50,1
1862,50,50,2,50,50,50,50,50,50,1,50,1
1863,50,50,2,50,50,50,50,50,50,1,50,1
1864,50,50,2,50,50,50,50,50,50,1,50,1
1865,50,50,2,50,50,50,50,50,50,1,50,1
1866,50,50,2,50,50,50,50,50,50,1,50,1
1867,50,50,2,50,50,50,50,50,50,1,50,1
1868,50,50,2,50,50,50,50,50,50,1,50,1
1869,50,50,2,50,50,50,50,50,50,1,50,1
1870,50,50,2,50,50,50,50,50,50,1,50,1
1871,50,50,2,50,50,50,50,50,50,1,50,1
1872,50,50,2,50,50,50,50,50,50,1,50,1
1873,50,50,2,50,50,50,50,50,50,1,50,1
1874,50,50,2,50,50,50,50,50,50,1,50,1
1875,50,50,2,50,50,50,50,50,50,1,50,1
1876,50,50,2,50,50,50,50,50,50,1,50,1
1877,50,50,2,50,50,50,50,50,50,1,50,1
1878,50,50,2,50,50,50,50,50,50,1,50,1
1879,50,50,2,50,50,50,50,50,50,1,50,1
1880,50,50,2,50,50,50,50,50,50,1,50,1
1881,50,50,2,50,50,50,50,50,50,1,50,1
1882,50,50,2,50,50,50,50,50,50,1,50,1
1883,50,50,2,50,50,50,50,50,50,1,50,1
1884,50,50,2,50,50,50,50,50,50,1,50,1
1885,50,50,2,50,50,50,50,50,50,1,50,1
1886,50,50,2,50,50,50,50,50,50,1,50,1
1887,50,50,2,50,50,50,50,50,50,1,50,1
1888,50,50,2,50,50,50,50,50,50,1,50,1
1889,50,50,2,50,50,50,50,50,50,1,50,1
1890,50,50,2,50,50,50,50,50,50,1,50,1
1891,50,50,2,50,50,50,50,50,50,1,50,1
1892,50,50,2,50,50,50,50,50,50,1,50,1
1893,50,50,2,50,50,50,50,50,50,1,50,1
1894,50,50,2,50,50,50,50,50,50,1,50,1
1895,50,50,2,50,50,50,50,50,50,1,50,1
1896,50,50,2,50,50,50,50,50,50,1,50,1
1897,50,50,2,50,50,50,50,50,50,1,50,1
1898,50,50,2,50,50,50,50,50,50,1,50,1
1899,50,50,2,50,50,50,50,50,50,1,50,1
1900,50,50,2,50,50,50,50,50,50,1,50,1
1901,50,50,2,50,50,50,50,50,50,1,50,1
1902,50,50,2,50,50,50,50,50,50,1,50,1
1903,50,50,2,50,50,50,50,50,50,1,50,1
1904,50,50,2,50,50,50,50,50,50,1,50,1
1905,50,50,2,50,50,50,50,50,50,1,50,1
1906,50,50,2,50,50,50,50,50,50,1,50,1
1907,50,50,2,50,50,50,50,50,50,1,50,1
1908,50,50,2,50,50,50,50,50,50,1,50,1
1909,50,50,2,50,50,50,50,50,50,1,50,1
1910,50,50,2,50,50,50,50,50,50,1,50,1
1911,50,50,2,50,50,50,50,50,50,1,50,1
1912,50,50,2,50,50,50,50,50,50,1,50,1
1913,50,50,2,50,50,50,50,50,50,1,50,1
1914,50,50,2,50,50,50,50,50,50,1,50,1
1915,50,50,2,50,50,50,50,50,50,1,50,1
1916,50,50,2,50,50,50,50,50,50,1,50,1
1917,50,50,2,50,50,50,50,50,50,1,50,1
1918,50,50,2,50,50,50,50,50,50,1,50,1
1919,50,50,2,50,50,50,50,50,50,1,50,1
1920,50,50,2,50,50,50,50,50,50,1,50,1
1921,50,50,2,50,50,50,50,50,50,1,50,1
1922,50,50,2,50,50,50,50,50,50,1,50,1
1923,50,50,2,50,50,50,50,50,50,1,50,1
1924,50,50,2,50,50,50,50,50,50,1,50,1
1925,50,50,2,50,50,50,50,50,50,1,50,1
1926,50,50,2,50,50,50,50,50,50,1,50,1
1927,50,50,2,50,50,50,50,50,50,1,50,1
1928,50,50,2,50,50,50,50,50,50,1,50,1
1929,50,50,2,50,50,50,50,50,50,1,50,1
1930,50,50,2,50,50,50,50,50,50,1,50,1
1931,50,50,2,50,50,50,50,50,50,1,50,1
1932,50,50,2,50,50,50,50,50,50,1,50,1
1933,50,50,2,50,50,50,50,50,50,1,50,1
1934,50,50,2,50,50,50,50,50,50,1,50,1
1935,50,50,2,50,50,50,50,50,50,1,50,1
1936,50,50,2,50,50,50,50,50,50,1,50,1
1937,50,50,2,50,50,50,50,50,50,1,50,1
1938,50,50,2,50,50,50,50,50,50,1,50,1
1939,50,50,2,50,50,50,50,50,50,1,50,1
1940,50,50,2,50,50,50,50,50,50,1,50,1
1941,50,50,2,50,50,50,50,50,50,1,50,1
1942,50,50,2,50,50,50,50,50,50,1,50,1
1943,50,50,2,50,50,50,50,50,50,1,50,1
1944,50,50,2,50,50,50,50,50,50,1,50,1
1945,50,50,2,50,50,50,50,50,50,1,50,1
1946,50,50,2,50,50,50,50,50,50,1,50,1
1947,50,50,2,50,50,50,50,50,50,1,50,1
1948,50,50,2,50,50,50,50,50,50,1,50,1
1949,50,50,2,50,50,50,50,50,50,1,50,1
1950,50,50,2,50,50,50,50,50,50,1,50,1
1951,50,50,2,50,50,50,50,50,50,1,50,1
1952,50,50,2,50,50,50,50,50,50,1,50,1
1953,50,50,2,50,50,50,50,50,50,1,50,1
1954,50,50,2,50,50,50,50,50,50,1,50,1
1955,50,50,2,50,50,50,50,50,50,1,50,1
1956,50,50,2,50,50,50,50,50,50,1,50,1
1957,50,50,2,50,50,50,50,50,50,1,50,1
1958,50,50,2,50,50,50,50,50,50,1,50,1
1959,50,50,2,50,50,50,50,50,50,1,50,1
1960,50,50,2,50,50,50,50,50,50,1,50,1
1961,50,50,2,50,50,50,50,50,50,1,50,1
1962,50,50,2,50,50,50,50,50,50,1,50,1
1963,50,50,2,50,50,50,50,50,50,1,50,1
1964,50,50,2,50,50,50,50,50,50,1,50,1
1965,50,50,2,50,50,50,50,50,50,1,50,1
1966,50,50,2,50,50,50,50,50,50,1,50,1
1967,50,50,2,50,50,50,50,50,50,1,50,1
1968,50,50,2,50,50,50,50,50,50,1,50,1
1969,50,50,2,50,50,50,50,50,50,1,50,1
1970,50,50,2,50,50,50,50,50,50,1,50,1
1971,50,50,2,50,50,50,50,50,50,1,50,1
1972,50,50,2,50,50,50,50,50,50,1,50,1
1973,50,50,2,50,50,50,50,50,50,1,50,1
1974,50,50,2,50,50,50,50,50,50,1,50,1
1975,50,50,2,50,50,50,50,50,50,1,50,1
1976,50,50,2,50,50,50,50,50,50,1,50,1
1977,50,50,2,50,50,50,50,50,50,1,50,1
1978,50,50,2,50,50,50,50,50,50,1,50,1
1979,50,50,2,50,50,50,50,50,50,1,50,1
1980,50,50,2,50,50,50,50,50,50,1,50,1
1981,50,50,2,50,50,50,50,50,50,1,50,1
1982,50,50,2,50,50,50,50,50,50,1,50,1
1983,50,50,2,50,50,50,50,50,50,1,50,1
1984,50,50,2,50,50,50,50,50,50,1,50,1
1985,50,50,2,50,50,50,50,50,50,1,50,1
1986,50,50,2,50,50,50,50,50,50,1,50,1
1987,50,50,2,50,50,50,50,50,50,1,50,1
1988,50,50,2,50,50,50,50,50,50,1,50,1
1989,50,50,2,50,50,50,50,50,50,1,50,1
1990,50,50,2,50,50,50,50,50,50,1,50,1
1991,50,50,2,50,50,50,50,50,50,1,50,1
1992,50,50,2,50,50,50,50,50,50,1,50,1
1993,50,50,2,50,50,50,50,50,50,1,50,1
1994,50,50,2,50,50,50,50,50,50,1,50,1
1995,50,50,2,50,50,50,50,50,50,1,50,1
1996,50,50,2,50,50,50,50,50,50,1,50,1
1997,50,50,2,50,50,50,50,50,50,1,50,1
1998,50,50,2,50,50,50,50,50,50,1,50,1
1999,50,50,2,50,50,50,50,50,50,1,50,1
2000,50,50,2,50,50,50,50,50,50,1,50,1
